lon,lat,class_start,class_end,is_changed,transition_code,forest_loss,forest_gain,urbanization,mining_expansion
112.7049,-2.4861,0,0,0,0->0,0,0,0,0
112.7498,-2.4861,1,1,0,1->1,0,0,0,0
112.6195,-2.4816,0,0,0,0->0,0,0,0,0
112.7453,-2.4816,1,0,1,1->0,0,1,0,0
112.8172,-2.4816,1,0,1,1->0,0,1,0,0
112.8756,-2.4816,1,0,1,1->0,0,1,0,0
113.693,-3.0475,1,1,0,1->1,0,0,0,0
113.711,-3.0296,1,1,0,1->1,0,0,0,0
113.6796,-3.0206,1,1,0,1->1,0,0,0,0
113.6885,-3.0206,1,1,0,1->1,0,0,0,0
113.7065,-3.0206,1,1,0,1->1,0,0,0,0
113.6751,-3.0161,0,0,0,0->0,0,0,0,0
113.7335,-3.0161,1,0,1,1->0,0,1,0,0
113.7379,-3.0116,1,1,0,1->1,0,0,0,0
113.7065,-3.0026,1,1,0,1->1,0,0,0,0
113.72,-3.0026,1,1,0,1->1,0,0,0,0
113.7155,-2.9981,1,1,0,1->1,0,0,0,0
113.729,-2.9936,1,1,0,1->1,0,0,0,0
113.702,-2.9891,1,1,0,1->1,0,0,0,0
113.7065,-2.9891,1,0,1,1->0,0,1,0,0
113.7155,-2.9847,1,0,1,1->0,0,1,0,0
113.7379,-2.9802,1,1,0,1->1,0,0,0,0
113.6751,-2.9757,1,1,0,1->1,0,0,0,0
113.7469,-2.9757,1,1,0,1->1,0,0,0,0
113.7335,-2.9712,1,1,0,1->1,0,0,0,0
113.729,-2.9667,0,1,1,0->1,1,0,0,0
113.7469,-2.9667,0,1,1,0->1,1,0,0,0
113.7424,-2.9622,1,1,0,1->1,0,0,0,0
113.7469,-2.9532,0,2,1,0->2,1,0,1,0
113.7379,-2.9487,1,1,0,1->1,0,0,0,0
113.7514,-2.9487,0,2,1,0->2,1,0,1,0
113.729,-2.9442,0,0,0,0->0,0,0,0,0
113.7424,-2.9442,1,1,0,1->1,0,0,0,0
113.702,-2.9397,0,0,0,0->0,0,0,0,0
113.6975,-2.9352,1,0,1,1->0,0,1,0,0
113.711,-2.9308,1,1,0,1->1,0,0,0,0
113.72,-2.9263,1,1,0,1->1,0,0,0,0
113.6796,-2.9218,1,1,0,1->1,0,0,0,0
113.7469,-2.9128,0,0,0,0->0,0,0,0,0
113.693,-2.9083,0,0,0,0->0,0,0,0,0
113.6975,-2.9083,1,0,1,1->0,0,1,0,0
113.72,-2.8993,0,1,1,0->1,1,0,0,0
113.729,-2.8993,0,0,0,0->0,0,0,0,0
113.684,-2.8948,1,0,1,1->0,0,1,0,0
113.684,-2.8903,1,1,0,1->1,0,0,0,0
113.6975,-2.8903,4,1,1,4->1,0,0,0,0
113.7335,-2.8903,1,1,0,1->1,0,0,0,0
113.7424,-2.8858,1,1,0,1->1,0,0,0,0
113.7379,-2.8813,1,0,1,1->0,0,1,0,0
113.6751,-2.8769,1,0,1,1->0,0,1,0,0
113.6885,-2.8724,1,1,0,1->1,0,0,0,0
113.711,-2.8724,1,1,0,1->1,0,0,0,0
113.72,-2.8679,0,1,1,0->1,1,0,0,0
113.7155,-2.8499,1,1,0,1->1,0,0,0,0
113.7514,-2.8499,0,0,0,0->0,0,0,0,0
113.7649,-2.8499,1,0,1,1->0,0,1,0,0
113.711,-2.8454,1,1,0,1->1,0,0,0,0
113.7245,-2.8454,0,1,1,0->1,1,0,0,0
113.684,-2.8409,1,2,1,1->2,0,0,1,0
113.6885,-2.8409,1,0,1,1->0,0,1,0,0
113.7604,-2.8409,0,0,0,0->0,0,0,0,0
113.6796,-2.8364,4,4,0,4->4,0,0,0,0
113.693,-2.8364,0,1,1,0->1,1,0,0,0
113.711,-2.8364,1,1,0,1->1,0,0,0,0
113.7469,-2.8364,1,0,1,1->0,0,1,0,0
113.6975,-2.8274,0,0,0,0->0,0,0,0,0
113.7694,-2.8274,0,0,0,0->0,0,0,0,0
113.693,-2.823,0,1,1,0->1,1,0,0,0
113.6975,-2.823,0,0,0,0->0,0,0,0,0
113.6975,-2.8185,0,0,0,0->0,0,0,0,0
113.72,-2.8185,1,0,1,1->0,0,1,0,0
113.7424,-2.8185,0,0,0,0->0,0,0,0,0
113.6885,-2.8095,0,0,0,0->0,0,0,0,0
113.7155,-2.8095,1,0,1,1->0,0,1,0,0
113.7469,-2.8095,0,1,1,0->1,1,0,0,0
113.7784,-2.8095,0,0,0,0->0,0,0,0,0
113.7694,-2.805,0,0,0,0->0,0,0,0,0
113.6796,-2.8005,0,0,0,0->0,0,0,0,0
113.6885,-2.8005,0,0,0,0->0,0,0,0,0
113.7469,-2.796,0,0,0,0->0,0,0,0,0
113.7469,-2.7915,0,0,0,0->0,0,0,0,0
113.684,-2.787,0,0,0,0->0,0,0,0,0
113.7245,-2.778,0,0,0,0->0,0,0,0,0
113.729,-2.7691,0,0,0,0->0,0,0,0,0
113.702,-2.7646,0,0,0,0->0,0,0,0,0
113.7424,-2.7646,0,0,0,0->0,0,0,0,0
113.7649,-2.7646,0,0,0,0->0,0,0,0,0
113.7155,-2.7601,0,0,0,0->0,0,0,0,0
113.7155,-2.7556,0,0,0,0->0,0,0,0,0
113.7514,-2.7556,0,0,0,0->0,0,0,0,0
113.6751,-2.7511,0,0,0,0->0,0,0,0,0
113.7335,-2.7466,0,0,0,0->0,0,0,0,0
113.7829,-2.7466,0,0,0,0->0,0,0,0,0
113.729,-2.7421,0,0,0,0->0,0,0,0,0
113.7604,-2.7421,0,0,0,0->0,0,0,0,0
113.7694,-2.7376,0,0,0,0->0,0,0,0,0
113.7155,-2.7331,0,0,0,0->0,0,0,0,0
113.7874,-2.7331,0,0,0,0->0,0,0,0,0
113.7918,-2.7331,0,0,0,0->0,0,0,0,0
113.702,-2.7286,0,0,0,0->0,0,0,0,0
113.7829,-2.7286,0,0,0,0->0,0,0,0,0
113.684,-2.7241,0,0,0,0->0,0,0,0,0
113.6885,-2.7241,0,0,0,0->0,0,0,0,0
113.7245,-2.7241,0,0,0,0->0,0,0,0,0
113.7424,-2.7241,0,0,0,0->0,0,0,0,0
113.7874,-2.7196,1,1,0,1->1,0,0,0,0
113.7918,-2.7152,3,1,1,3->1,0,0,0,0
113.693,-2.7062,0,0,0,0->0,0,0,0,0
113.72,-2.7062,0,0,0,0->0,0,0,0,0
113.702,-2.7017,0,0,0,0->0,0,0,0,0
113.7155,-2.7017,0,0,0,0->0,0,0,0,0
113.7559,-2.7017,0,0,0,0->0,0,0,0,0
113.7155,-2.6972,0,0,0,0->0,0,0,0,0
113.7829,-2.6972,0,0,0,0->0,0,0,0,0
113.711,-2.6927,0,0,0,0->0,0,0,0,0
113.702,-2.6882,0,0,0,0->0,0,0,0,0
113.711,-2.6882,0,0,0,0->0,0,0,0,0
113.7829,-2.6837,0,0,0,0->0,0,0,0,0
113.7065,-2.6747,0,0,0,0->0,0,0,0,0
113.7559,-2.6658,0,0,0,0->0,0,0,0,0
113.7379,-2.6613,0,0,0,0->0,0,0,0,0
113.7739,-2.6613,0,0,0,0->0,0,0,0,0
113.7784,-2.6568,0,0,0,0->0,0,0,0,0
113.7829,-2.6568,0,0,0,0->0,0,0,0,0
113.7649,-2.6478,0,0,0,0->0,0,0,0,0
113.7784,-2.6478,0,0,0,0->0,0,0,0,0
113.72,-2.6433,0,0,0,0->0,0,0,0,0
113.7469,-2.6433,0,0,0,0->0,0,0,0,0
113.7335,-2.6388,0,0,0,0->0,0,0,0,0
113.693,-2.6343,0,0,0,0->0,0,0,0,0
113.7514,-2.6343,0,0,0,0->0,0,0,0,0
113.6796,-2.6298,0,0,0,0->0,0,0,0,0
113.72,-2.6208,0,0,0,0->0,0,0,0,0
113.7379,-2.6208,0,0,0,0->0,0,0,0,0
113.729,-2.6119,0,0,0,0->0,0,0,0,0
113.7379,-2.6119,0,0,0,0->0,0,0,0,0
113.7604,-2.6119,0,0,0,0->0,0,0,0,0
113.7784,-2.6074,0,0,0,0->0,0,0,0,0
113.6975,-2.6029,0,0,0,0->0,0,0,0,0
113.729,-2.6029,0,0,0,0->0,0,0,0,0
113.7829,-2.5984,0,0,0,0->0,0,0,0,0
113.6975,-2.5894,0,0,0,0->0,0,0,0,0
113.7335,-2.5894,0,0,0,0->0,0,0,0,0
113.7514,-2.5894,0,0,0,0->0,0,0,0,0
113.6885,-2.5849,0,0,0,0->0,0,0,0,0
113.7559,-2.5849,0,0,0,0->0,0,0,0,0
113.7065,-2.5804,0,0,0,0->0,0,0,0,0
113.7739,-2.5804,0,0,0,0->0,0,0,0,0
113.7155,-2.5759,0,0,0,0->0,0,0,0,0
113.7335,-2.5759,0,0,0,0->0,0,0,0,0
113.7649,-2.5759,0,0,0,0->0,0,0,0,0
113.7379,-2.5714,0,0,0,0->0,0,0,0,0
113.7559,-2.5714,0,0,0,0->0,0,0,0,0
113.7514,-2.5624,0,0,0,0->0,0,0,0,0
113.6975,-2.5535,0,0,0,0->0,0,0,0,0
113.684,-2.549,0,0,0,0->0,0,0,0,0
113.7559,-2.549,0,0,0,0->0,0,0,0,0
113.6751,-2.5445,0,0,0,0->0,0,0,0,0
113.7379,-2.5445,0,0,0,0->0,0,0,0,0
113.7829,-2.5445,0,0,0,0->0,0,0,0,0
113.6885,-2.54,0,0,0,0->0,0,0,0,0
113.7739,-2.54,0,0,0,0->0,0,0,0,0
113.7155,-2.5355,0,0,0,0->0,0,0,0,0
113.7245,-2.5355,0,0,0,0->0,0,0,0,0
113.7469,-2.5355,0,0,0,0->0,0,0,0,0
113.72,-2.531,0,0,0,0->0,0,0,0,0
113.7559,-2.531,0,0,0,0->0,0,0,0,0
113.693,-2.5265,0,0,0,0->0,0,0,0,0
113.7245,-2.522,0,0,0,0->0,0,0,0,0
113.7604,-2.522,0,0,0,0->0,0,0,0,0
113.7245,-2.5175,0,0,0,0->0,0,0,0,0
113.729,-2.5175,0,0,0,0->0,0,0,0,0
113.7604,-2.513,0,0,0,0->0,0,0,0,0
113.7155,-2.5085,0,0,0,0->0,0,0,0,0
113.7784,-2.5085,0,0,0,0->0,0,0,0,0
113.702,-2.5041,0,0,0,0->0,0,0,0,0
113.7245,-2.5041,0,0,0,0->0,0,0,0,0
113.702,-2.4996,0,0,0,0->0,0,0,0,0
113.7424,-2.4951,0,0,0,0->0,0,0,0,0
113.7424,-2.4861,0,0,0,0->0,0,0,0,0
113.1001,-3.052,4,4,0,4->4,0,0,0,0
113.1585,-3.052,1,0,1,1->0,0,1,0,0
113.199,-3.052,0,0,0,0->0,0,0,0,0
113.2169,-3.052,1,0,1,1->0,0,1,0,0
113.2214,-3.052,0,0,0,0->0,0,0,0,0
113.2439,-3.052,0,0,0,0->0,0,0,0,0
113.2843,-3.052,1,1,0,1->1,0,0,0,0
113.3607,-3.052,0,0,0,0->0,0,0,0,0
113.4684,-3.052,0,0,0,0->0,0,0,0,0
113.1091,-3.0475,3,4,1,3->4,0,0,0,0
113.1316,-3.0475,0,0,0,0->0,0,0,0,0
113.172,-3.0475,1,1,0,1->1,0,0,0,0
113.2259,-3.0475,0,0,0,0->0,0,0,0,0
113.2663,-3.0475,1,0,1,1->0,0,1,0,0
113.3292,-3.0475,1,0,1,1->0,0,1,0,0
113.3337,-3.0475,1,0,1,1->0,0,1,0,0
113.437,-3.0475,0,0,0,0->0,0,0,0,0
113.6706,-3.0475,1,0,1,1->0,0,1,0,0
113.1091,-3.043,1,1,0,1->1,0,0,0,0
113.1675,-3.043,1,0,1,1->0,0,1,0,0
113.181,-3.043,1,1,0,1->1,0,0,0,0
113.2349,-3.043,1,1,0,1->1,0,0,0,0
113.3786,-3.043,0,0,0,0->0,0,0,0,0
113.4235,-3.043,0,0,0,0->0,0,0,0,0
113.4864,-3.043,0,0,0,0->0,0,0,0,0
113.1361,-3.0386,0,0,0,0->0,0,0,0,0
113.163,-3.0386,1,0,1,1->0,0,1,0,0
113.1945,-3.0386,0,0,0,0->0,0,0,0,0
113.2079,-3.0386,0,0,0,0->0,0,0,0,0
113.2798,-3.0386,1,1,0,1->1,0,0,0,0
113.3562,-3.0386,0,0,0,0->0,0,0,0,0
113.6661,-3.0386,1,1,0,1->1,0,0,0,0
113.1046,-3.0341,0,0,0,0->0,0,0,0,0
113.1361,-3.0341,0,0,0,0->0,0,0,0,0
113.154,-3.0341,1,1,0,1->1,0,0,0,0
113.1765,-3.0341,0,0,0,0->0,0,0,0,0
113.419,-3.0341,0,0,0,0->0,0,0,0,0
113.4819,-3.0341,0,0,0,0->0,0,0,0,0
113.5268,-3.0341,1,1,0,1->1,0,0,0,0
113.5673,-3.0341,0,0,0,0->0,0,0,0,0
113.1046,-3.0296,0,0,0,0->0,0,0,0,0
113.2663,-3.0296,0,0,0,0->0,0,0,0,0
113.3786,-3.0296,0,0,0,0->0,0,0,0,0
113.437,-3.0296,0,0,0,0->0,0,0,0,0
113.6167,-3.0296,1,1,0,1->1,0,0,0,0
113.1091,-3.0251,0,0,0,0->0,0,0,0,0
113.1271,-3.0251,0,0,0,0->0,0,0,0,0
113.2124,-3.0251,0,0,0,0->0,0,0,0,0
113.2214,-3.0251,0,0,0,0->0,0,0,0,0
113.2349,-3.0251,0,0,0,0->0,0,0,0,0
113.2843,-3.0251,1,1,0,1->1,0,0,0,0
113.4146,-3.0251,0,0,0,0->0,0,0,0,0
113.4954,-3.0251,0,0,0,0->0,0,0,0,0
113.1495,-3.0206,1,1,0,1->1,0,0,0,0
113.154,-3.0206,0,1,1,0->1,1,0,0,0
113.163,-3.0206,0,0,0,0->0,0,0,0,0
113.1855,-3.0206,0,0,0,0->0,0,0,0,0
113.6391,-3.0206,1,0,1,1->0,0,1,0,0
113.1361,-3.0161,1,1,0,1->1,0,0,0,0
113.1945,-3.0161,0,0,0,0->0,0,0,0,0
113.2304,-3.0161,0,0,0,0->0,0,0,0,0
113.2529,-3.0161,0,0,0,0->0,0,0,0,0
113.2888,-3.0161,1,1,0,1->1,0,0,0,0
113.3696,-3.0161,0,0,0,0->0,0,0,0,0
113.3831,-3.0161,0,0,0,0->0,0,0,0,0
113.4505,-3.0161,0,0,0,0->0,0,0,0,0
113.4595,-3.0161,0,0,0,0->0,0,0,0,0
113.5223,-3.0161,1,0,1,1->0,0,1,0,0
113.2798,-3.0116,1,1,0,1->1,0,0,0,0
113.455,-3.0116,0,0,0,0->0,0,0,0,0
113.464,-3.0116,0,0,0,0->0,0,0,0,0
113.4864,-3.0116,0,0,0,0->0,0,0,0,0
113.5223,-3.0116,0,0,0,0->0,0,0,0,0
113.5718,-3.0116,0,0,0,0->0,0,0,0,0
113.5807,-3.0116,1,0,1,1->0,0,1,0,0
113.1585,-3.0071,0,0,0,0->0,0,0,0,0
113.1675,-3.0071,0,0,0,0->0,0,0,0,0
113.19,-3.0071,0,0,0,0->0,0,0,0,0
113.2304,-3.0071,1,1,0,1->1,0,0,0,0
113.2394,-3.0071,0,1,1,0->1,1,0,0,0
113.2618,-3.0071,1,1,0,1->1,0,0,0,0
113.4595,-3.0071,0,0,0,0->0,0,0,0,0
113.5268,-3.0071,0,0,0,0->0,0,0,0,0
113.5583,-3.0071,0,0,0,0->0,0,0,0,0
113.1181,-3.0026,0,0,0,0->0,0,0,0,0
113.172,-3.0026,0,0,0,0->0,0,0,0,0
113.2259,-3.0026,1,1,0,1->1,0,0,0,0
113.3247,-3.0026,1,0,1,1->0,0,1,0,0
113.446,-3.0026,0,0,0,0->0,0,0,0,0
113.5089,-3.0026,1,0,1,1->0,0,1,0,0
113.5403,-3.0026,0,0,0,0->0,0,0,0,0
113.6706,-3.0026,0,1,1,0->1,1,0,0,0
113.163,-2.9981,0,0,0,0->0,0,0,0,0
113.199,-2.9981,0,0,0,0->0,0,0,0,0
113.2888,-2.9981,1,0,1,1->0,0,1,0,0
113.3023,-2.9981,1,0,1,1->0,0,1,0,0
113.3427,-2.9981,0,0,0,0->0,0,0,0,0
113.3472,-2.9981,0,0,0,0->0,0,0,0,0
113.455,-2.9981,0,0,0,0->0,0,0,0,0
113.4819,-2.9981,0,0,0,0->0,0,0,0,0
113.5448,-2.9981,0,0,0,0->0,0,0,0,0
113.1406,-2.9936,0,0,0,0->0,0,0,0,0
113.154,-2.9936,1,0,1,1->0,0,1,0,0
113.1855,-2.9936,0,0,0,0->0,0,0,0,0
113.2169,-2.9936,1,1,0,1->1,0,0,0,0
113.4729,-2.9936,0,0,0,0->0,0,0,0,0
113.6436,-2.9936,1,1,0,1->1,0,0,0,0
113.6571,-2.9936,1,0,1,1->0,0,1,0,0
113.1091,-2.9891,1,0,1,1->0,0,1,0,0
113.1181,-2.9891,1,0,1,1->0,0,1,0,0
113.172,-2.9891,0,0,0,0->0,0,0,0,0
113.3517,-2.9891,0,0,0,0->0,0,0,0,0
113.4505,-2.9891,0,0,0,0->0,0,0,0,0
113.5493,-2.9891,0,0,0,0->0,0,0,0,0
113.5762,-2.9891,0,0,0,0->0,0,0,0,0
113.2034,-2.9847,1,1,0,1->1,0,0,0,0
113.2618,-2.9847,0,0,0,0->0,0,0,0,0
113.2753,-2.9847,0,0,0,0->0,0,0,0,0
113.3427,-2.9847,1,0,1,1->0,0,1,0,0
113.4011,-2.9847,0,0,0,0->0,0,0,0,0
113.5179,-2.9847,0,0,0,0->0,0,0,0,0
113.5223,-2.9847,0,0,0,0->0,0,0,0,0
113.5358,-2.9847,0,0,0,0->0,0,0,0,0
113.5628,-2.9847,0,0,0,0->0,0,0,0,0
113.5673,-2.9847,0,0,0,0->0,0,0,0,0
113.1316,-2.9802,1,1,0,1->1,0,0,0,0
113.3786,-2.9802,0,0,0,0->0,0,0,0,0
113.437,-2.9802,1,0,1,1->0,0,1,0,0
113.5673,-2.9802,0,0,0,0->0,0,0,0,0
113.1271,-2.9757,0,1,1,0->1,1,0,0,0
113.1585,-2.9757,0,0,0,0->0,0,0,0,0
113.172,-2.9757,0,0,0,0->0,0,0,0,0
113.2394,-2.9757,1,1,0,1->1,0,0,0,0
113.2753,-2.9757,0,0,0,0->0,0,0,0,0
113.3068,-2.9757,1,0,1,1->0,0,1,0,0
113.4101,-2.9757,0,0,0,0->0,0,0,0,0
113.4729,-2.9757,0,0,0,0->0,0,0,0,0
113.5089,-2.9757,0,0,0,0->0,0,0,0,0
113.2034,-2.9712,1,0,1,1->0,0,1,0,0
113.2304,-2.9712,1,0,1,1->0,0,1,0,0
113.2618,-2.9712,0,1,1,0->1,1,0,0,0
113.2843,-2.9712,0,0,0,0->0,0,0,0,0
113.4595,-2.9712,0,0,0,0->0,0,0,0,0
113.4819,-2.9712,0,0,0,0->0,0,0,0,0
113.5089,-2.9712,0,0,0,0->0,0,0,0,0
113.1495,-2.9667,1,1,0,1->1,0,0,0,0
113.2214,-2.9667,1,0,1,1->0,0,1,0,0
113.2349,-2.9667,1,1,0,1->1,0,0,0,0
113.3921,-2.9667,0,0,0,0->0,0,0,0,0
113.4415,-2.9667,0,0,0,0->0,0,0,0,0
113.4999,-2.9667,0,0,0,0->0,0,0,0,0
113.5538,-2.9667,0,1,1,0->1,1,0,0,0
113.5628,-2.9667,0,0,0,0->0,0,0,0,0
113.6706,-2.9667,1,1,0,1->1,0,0,0,0
113.19,-2.9622,0,0,0,0->0,0,0,0,0
113.1945,-2.9622,0,0,0,0->0,0,0,0,0
113.2214,-2.9622,1,1,0,1->1,0,0,0,0
113.2304,-2.9622,1,1,0,1->1,0,0,0,0
113.3112,-2.9622,0,0,0,0->0,0,0,0,0
113.5358,-2.9622,0,0,0,0->0,0,0,0,0
113.5628,-2.9622,0,0,0,0->0,0,0,0,0
113.5673,-2.9622,0,0,0,0->0,0,0,0,0
113.1495,-2.9577,1,0,1,1->0,0,1,0,0
113.4684,-2.9577,0,0,0,0->0,0,0,0,0
113.4909,-2.9577,0,0,0,0->0,0,0,0,0
113.4954,-2.9577,0,0,0,0->0,0,0,0,0
113.5044,-2.9577,0,0,0,0->0,0,0,0,0
113.5673,-2.9577,0,0,0,0->0,0,0,0,0
113.6032,-2.9577,0,0,0,0->0,0,0,0,0
113.1361,-2.9532,1,0,1,1->0,0,1,0,0
113.1945,-2.9532,1,1,0,1->1,0,0,0,0
113.2888,-2.9532,0,2,1,0->2,1,0,1,0
113.3112,-2.9532,1,0,1,1->0,0,1,0,0
113.3292,-2.9532,0,0,0,0->0,0,0,0,0
113.419,-2.9532,0,0,0,0->0,0,0,0,0
113.4235,-2.9532,0,0,0,0->0,0,0,0,0
113.4415,-2.9532,0,0,0,0->0,0,0,0,0
113.5538,-2.9532,0,0,0,0->0,0,0,0,0
113.5942,-2.9532,1,1,0,1->1,0,0,0,0
113.6167,-2.9532,0,0,0,0->0,0,0,0,0
113.6571,-2.9532,0,0,0,0->0,0,0,0,0
113.163,-2.9487,0,0,0,0->0,0,0,0,0
113.2214,-2.9487,1,1,0,1->1,0,0,0,0
113.2439,-2.9487,0,0,0,0->0,0,0,0,0
113.2798,-2.9487,0,0,0,0->0,0,0,0,0
113.3247,-2.9487,0,0,0,0->0,0,0,0,0
113.6077,-2.9487,1,1,0,1->1,0,0,0,0
113.6212,-2.9487,0,0,0,0->0,0,0,0,0
113.6391,-2.9487,0,0,0,0->0,0,0,0,0
113.2349,-2.9442,1,0,1,1->0,0,1,0,0
113.2978,-2.9442,0,1,1,0->1,1,0,0,0
113.3202,-2.9442,0,0,0,0->0,0,0,0,0
113.3472,-2.9442,0,0,0,0->0,0,0,0,0
113.4325,-2.9442,0,0,0,0->0,0,0,0,0
113.5897,-2.9442,1,0,1,1->0,0,1,0,0
113.6436,-2.9442,0,0,0,0->0,0,0,0,0
113.4325,-2.9397,0,0,0,0->0,0,0,0,0
113.446,-2.9397,0,0,0,0->0,0,0,0,0
113.5448,-2.9397,0,0,0,0->0,0,0,0,0
113.5762,-2.9397,0,0,0,0->0,0,0,0,0
113.3966,-2.9352,0,0,0,0->0,0,0,0,0
113.6212,-2.9352,0,0,0,0->0,0,0,0,0
113.6391,-2.9352,0,0,0,0->0,0,0,0,0
113.1451,-2.9308,0,0,0,0->0,0,0,0,0
113.19,-2.9308,0,1,1,0->1,1,0,0,0
113.3472,-2.9308,0,0,0,0->0,0,0,0,0
113.3876,-2.9308,0,0,0,0->0,0,0,0,0
113.4056,-2.9308,0,0,0,0->0,0,0,0,0
113.4325,-2.9308,1,0,1,1->0,0,1,0,0
113.5089,-2.9308,0,0,0,0->0,0,0,0,0
113.5538,-2.9308,0,0,0,0->0,0,0,0,0
113.5628,-2.9308,0,0,0,0->0,0,0,0,0
113.5762,-2.9308,0,0,0,0->0,0,0,0,0
113.5807,-2.9308,0,0,0,0->0,0,0,0,0
113.6481,-2.9308,0,0,0,0->0,0,0,0,0
113.6661,-2.9308,0,0,0,0->0,0,0,0,0
113.1181,-2.9263,1,1,0,1->1,0,0,0,0
113.1406,-2.9263,0,0,0,0->0,0,0,0,0
113.163,-2.9263,0,1,1,0->1,1,0,0,0
113.2484,-2.9263,1,0,1,1->0,0,1,0,0
113.2933,-2.9263,0,0,0,0->0,0,0,0,0
113.3562,-2.9263,0,0,0,0->0,0,0,0,0
113.428,-2.9263,1,0,1,1->0,0,1,0,0
113.4864,-2.9263,0,0,0,0->0,0,0,0,0
113.5268,-2.9263,0,0,0,0->0,0,0,0,0
113.5628,-2.9263,0,0,0,0->0,0,0,0,0
113.6032,-2.9263,0,0,0,0->0,0,0,0,0
113.6346,-2.9263,0,0,0,0->0,0,0,0,0
113.154,-2.9218,0,0,0,0->0,0,0,0,0
113.1675,-2.9218,0,0,0,0->0,0,0,0,0
113.1945,-2.9218,0,0,0,0->0,0,0,0,0
113.3696,-2.9218,0,0,0,0->0,0,0,0,0
113.3786,-2.9218,0,0,0,0->0,0,0,0,0
113.3921,-2.9218,0,0,0,0->0,0,0,0,0
113.1406,-2.9173,0,0,0,0->0,0,0,0,0
113.181,-2.9173,0,0,0,0->0,0,0,0,0
113.2663,-2.9173,1,1,0,1->1,0,0,0,0
113.2753,-2.9173,0,0,0,0->0,0,0,0,0
113.2843,-2.9173,1,1,0,1->1,0,0,0,0
113.3876,-2.9173,0,0,0,0->0,0,0,0,0
113.4146,-2.9173,0,0,0,0->0,0,0,0,0
113.455,-2.9173,0,0,0,0->0,0,0,0,0
113.4729,-2.9173,0,0,0,0->0,0,0,0,0
113.4819,-2.9173,0,0,0,0->0,0,0,0,0
113.5403,-2.9173,0,0,0,0->0,0,0,0,0
113.1316,-2.9128,0,0,0,0->0,0,0,0,0
113.154,-2.9128,0,0,0,0->0,0,0,0,0
113.2394,-2.9128,1,0,1,1->0,0,1,0,0
113.3651,-2.9128,0,0,0,0->0,0,0,0,0
113.3696,-2.9128,0,0,0,0->0,0,0,0,0
113.3966,-2.9128,0,0,0,0->0,0,0,0,0
113.4101,-2.9128,0,0,0,0->0,0,0,0,0
113.419,-2.9128,0,0,0,0->0,0,0,0,0
113.5223,-2.9128,0,0,0,0->0,0,0,0,0
113.154,-2.9083,0,0,0,0->0,0,0,0,0
113.2978,-2.9083,1,1,0,1->1,0,0,0,0
113.3247,-2.9083,1,1,0,1->1,0,0,0,0
113.5134,-2.9083,0,0,0,0->0,0,0,0,0
113.5403,-2.9083,0,0,0,0->0,0,0,0,0
113.5852,-2.9083,0,0,0,0->0,0,0,0,0
113.6212,-2.9083,0,0,0,0->0,0,0,0,0
113.6346,-2.9083,0,0,0,0->0,0,0,0,0
113.6706,-2.9083,0,0,0,0->0,0,0,0,0
113.1406,-2.9038,0,0,0,0->0,0,0,0,0
113.2618,-2.9038,1,0,1,1->0,0,1,0,0
113.2663,-2.9038,1,1,0,1->1,0,0,0,0
113.2843,-2.9038,0,0,0,0->0,0,0,0,0
113.5089,-2.9038,0,0,0,0->0,0,0,0,0
113.5493,-2.9038,0,0,0,0->0,0,0,0,0
113.1001,-2.8993,0,0,0,0->0,0,0,0,0
113.154,-2.8993,0,0,0,0->0,0,0,0,0
113.199,-2.8993,0,0,0,0->0,0,0,0,0
113.2663,-2.8993,1,1,0,1->1,0,0,0,0
113.3876,-2.8993,0,0,0,0->0,0,0,0,0
113.4011,-2.8993,0,0,0,0->0,0,0,0,0
113.437,-2.8993,0,0,0,0->0,0,0,0,0
113.5493,-2.8993,0,0,0,0->0,0,0,0,0
113.5538,-2.8993,0,0,0,0->0,0,0,0,0
113.1001,-2.8948,0,0,0,0->0,0,0,0,0
113.1136,-2.8948,0,0,0,0->0,0,0,0,0
113.1406,-2.8948,0,0,0,0->0,0,0,0,0
113.1585,-2.8948,0,0,0,0->0,0,0,0,0
113.2124,-2.8948,0,0,0,0->0,0,0,0,0
113.2349,-2.8948,1,0,1,1->0,0,1,0,0
113.3157,-2.8948,1,1,0,1->1,0,0,0,0
113.3562,-2.8948,0,0,0,0->0,0,0,0,0
113.4729,-2.8948,0,0,0,0->0,0,0,0,0
113.4819,-2.8948,0,0,0,0->0,0,0,0,0
113.5089,-2.8948,0,0,0,0->0,0,0,0,0
113.1855,-2.8903,0,0,0,0->0,0,0,0,0
113.2259,-2.8903,1,0,1,1->0,0,1,0,0
113.2843,-2.8903,1,1,0,1->1,0,0,0,0
113.419,-2.8903,0,0,0,0->0,0,0,0,0
113.4774,-2.8903,0,0,0,0->0,0,0,0,0
113.1091,-2.8858,0,0,0,0->0,0,0,0,0
113.154,-2.8858,0,0,0,0->0,0,0,0,0
113.181,-2.8858,0,0,0,0->0,0,0,0,0
113.2034,-2.8858,0,0,0,0->0,0,0,0,0
113.2978,-2.8858,1,1,0,1->1,0,0,0,0
113.3292,-2.8858,0,0,0,0->0,0,0,0,0
113.3427,-2.8858,0,0,0,0->0,0,0,0,0
113.3517,-2.8858,0,0,0,0->0,0,0,0,0
113.419,-2.8858,0,0,0,0->0,0,0,0,0
113.4909,-2.8858,0,0,0,0->0,0,0,0,0
113.5089,-2.8858,0,0,0,0->0,0,0,0,0
